filename,RA,dec,TIC ID,sector,camera,CCD,mag
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_26491470.pkl,291.6465001065052,49.493380929093,26491470,14,2,4,11.2155
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_239290086.pkl,300.282726092558,44.6703328718479,239290086,14,2,4,11.4307
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_239306767.pkl,300.40673686539293,44.41417856458779,239306767,14,2,4,10.8379
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_299161302.pkl,289.131569160254,51.5381458794505,299161302,14,2,4,12.5749
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268303870.pkl,298.76030356428004,44.2661625979492,268303870,14,2,4,11.9201
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_239290461.pkl,300.317999701703,44.53512275854949,239290461,14,2,4,11.5753
tesslcs_sector_14_104/tesslcs_tmag_10_11/tesslc_158431625.pkl,287.3766271426132,43.0094590161726,158431625,14,2,3,10.3031
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_274129522.pkl,298.4485451882232,45.1041740127014,274129522,14,2,4,11.5342
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273583841.pkl,297.8998990055701,45.4665666783764,273583841,14,2,4,11.1606
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273582296.pkl,297.894438094853,45.21120429382261,273582296,14,2,4,14.0457
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272074664.pkl,295.8544421473701,45.8922221790763,272074664,14,2,4,11.9624
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272720444.pkl,296.934840387372,44.850112244042,272720444,14,2,4,10.8899
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272719652.pkl,296.830013998737,44.5491430867616,272719652,14,2,4,11.2361
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268302473.pkl,298.778737074192,44.062688822066406,268302473,14,2,4,11.9138
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164833847.pkl,284.93975008370603,47.3353736078849,164833847,14,2,3,11.8469
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_123447592.pkl,282.30125145001693,46.5161982238096,123447592,14,2,3,11.9966
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164457525.pkl,283.241286623365,46.3784870807578,164457525,14,2,3,13.0334
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273865522.pkl,298.20651769676203,44.6646320747882,273865522,14,2,4,11.1016
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_26412815.pkl,291.276923929792,51.1356845730937,26412815,14,2,4,13.095
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_26814392.pkl,293.225633451614,49.24258347372479,26814392,14,2,4,13.274
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272369124.pkl,296.435823046108,44.6415590150782,272369124,14,2,4,14.3388
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272606395.pkl,296.66502179755287,44.8530857974832,272606395,14,2,4,11.3144
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_123357952.pkl,281.487269212698,47.31930556856671,123357952,14,2,3,11.71
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_274024023.pkl,298.422444335174,44.3277397768097,274024023,14,2,4,11.8416
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_123231981.pkl,281.040710038192,42.3978616589592,123231981,14,2,3,14.1429
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164781045.pkl,284.704525471034,46.378787561959896,164781045,14,2,3,11.825
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_170232686.pkl,297.982670226288,39.8940898868103,170232686,14,1,1,13.0984
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_121790434.pkl,288.903846878322,40.77099382320151,121790434,14,2,3,14.595
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_272484267.pkl,296.53533928565,42.4370075045118,272484267,14,2,4,14.4752
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_271547896.pkl,295.22808746054886,46.784892837848,271547896,14,2,4,9.8704996
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272079818.pkl,296.14967869556,47.6532618372091,272079818,14,2,4,11.4005
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_169816722.pkl,297.7605318771872,40.8299659816546,169816722,14,1,1,14.0888
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_268484469.pkl,299.01956781069487,43.95755928760849,268484469,14,2,4,13.1778
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273373040.pkl,297.549640093562,46.7827925377715,273373040,14,2,4,12.0247
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273379486.pkl,297.725738278714,46.5488334660026,273379486,14,2,4,11.1464
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164557531.pkl,283.7665042136772,47.8189966360472,164557531,14,2,3,10.5416
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_123444976.pkl,282.194829085176,46.52288965880239,123444976,14,2,3,9.6175203
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_159761924.pkl,291.483888709352,45.417194783931706,159761924,14,2,4,14.0624
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_121945314.pkl,289.336503803264,41.3185614709029,121945314,14,2,3,12.4415
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_138037456.pkl,293.266354812352,38.1260563181376,138037456,14,1,2,12.6994
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272839847.pkl,296.8985723747211,47.281601671034295,272839847,14,2,4,11.9965
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272839425.pkl,296.84462170254693,47.1043389061565,272839425,14,2,4,11.5512
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_271773721.pkl,295.62894041508287,46.051357187741296,271773721,14,2,4,12.0353
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_272844506.pkl,297.029031521927,46.52869624556911,272844506,14,2,4,11.6267
